"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
67, 7.308811659156641e-01, 3.907857068928038e-02, 7.064565429643183e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.100144667250916e+03, 2.040057866900366e+03, 1.682347693561258e+03, 0.000000000000000e+00, -5.710687440885500e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.325511668674210e-07, -2.273527791436051e-05, 1.069582323288454e-05, -0.000000000000000e+00, 0.000000000000000e+00
68, 7.319177299871450e-01, 3.858601765467857e-02, 7.067094291622334e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.099954219591449e+03, 2.039981687836579e+03, 1.681682889593167e+03, 0.000000000000000e+00, -5.716401435695666e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.323518922005916e-07, -2.418716837751623e-05, 1.160323035711912e-05, -0.000000000000000e+00, 0.000000000000000e+00
69, 7.329295043762601e-01, 3.809592804849337e-02, 7.069486393608114e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.101231460381216e+03, 2.040492584152486e+03, 1.681534879459473e+03, 0.000000000000000e+00, -5.678080422643971e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.323075203342744e-07, -2.512402306427059e-05, 1.228207621840518e-05, -0.000000000000000e+00, 0.000000000000000e+00
70, 7.339156472021010e-01, 3.760932011506157e-02, 7.069989142568976e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.101482729227461e+03, 2.040593091690984e+03, 1.681498125676446e+03, 0.000000000000000e+00, -5.670541611784213e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.322965016072688e-07, -2.499160760962731e-05, 1.244175389825005e-05, -0.000000000000000e+00, 0.000000000000000e+00
71, 7.348753494092374e-01, 3.712721385440892e-02, 7.070304094338894e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.101978901151324e+03, 2.040791560460529e+03, 1.681586757923088e+03, 0.000000000000000e+00, -5.655654982009651e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.323230731914149e-07, -2.453178798346416e-05, 1.242921660605583e-05, -0.000000000000000e+00, 0.000000000000000e+00
72, 7.358078349380777e-01, 3.665062883476730e-02, 7.068673084615316e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.101301684119921e+03, 2.040520673647968e+03, 1.681751504615424e+03, 0.000000000000000e+00, -5.675973502140800e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.323724615264673e-07, -2.462716911219212e-05, 1.269064750054224e-05, -0.000000000000000e+00, 0.000000000000000e+00
73, 7.367123608313652e-01, 3.618058193311547e-02, 7.067464943891027e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.101475858028306e+03, 2.040590343211322e+03, 1.682096419855530e+03, 0.000000000000000e+00, -5.670747768144551e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.324758527916016e-07, -2.336319211002379e-05, 1.223737185625454e-05, -0.000000000000000e+00, 0.000000000000000e+00
74, 7.375882172735849e-01, 3.571808500328619e-02, 7.066508014262656e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.102504348607978e+03, 2.041001739443191e+03, 1.682663372790651e+03, 0.000000000000000e+00, -5.639889999395775e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.326457763876435e-07, -2.283689670002703e-05, 1.215109008498370e-05, -0.000000000000000e+00, 0.000000000000000e+00
75, 7.384347275604792e-01, 3.526414247289667e-02, 7.063520611353440e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.102257684284432e+03, 2.040903073713772e+03, 1.683293650908732e+03, 0.000000000000000e+00, -5.647290660913746e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.328346424306173e-07, -2.183374964544551e-05, 1.179415744702705e-05, -0.000000000000000e+00, 0.000000000000000e+00
76, 7.392512479964900e-01, 3.481974887212722e-02, 7.059506912582790e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.101429258188707e+03, 2.040571703275482e+03, 1.683977228644437e+03, 0.000000000000000e+00, -5.672145901586434e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.330394359843176e-07, -2.175047875047787e-05, 1.192087713609913e-05, -0.000000000000000e+00, 0.000000000000000e+00
77, 7.400371677187193e-01, 3.438588629916013e-02, 7.056643575595842e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.102160826635341e+03, 2.040864330654136e+03, 1.684902115266001e+03, 0.000000000000000e+00, -5.650196677746814e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.333164506278188e-07, -2.216799368442768e-05, 1.231993440348941e-05, -0.000000000000000e+00, 0.000000000000000e+00
78, 7.407919084469404e-01, 3.396352182885930e-02, 7.053755811375227e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.103332358858343e+03, 2.041332943543336e+03, 1.685978940864381e+03, 0.000000000000000e+00, -5.615047235317649e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.336388674008663e-07, -2.261229122007267e-05, 1.273538010514047e-05, -0.000000000000000e+00, 0.000000000000000e+00
79, 7.415149241602403e-01, 3.355360487299108e-02, 7.048560048850002e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.102581586257570e+03, 2.041032634503028e+03, 1.686973526006486e+03, 0.000000000000000e+00, -5.637572640756887e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.339365595575297e-07, -2.369782879441407e-05, 1.351774816634138e-05, -0.000000000000000e+00, 0.000000000000000e+00
80, 7.422057007020230e-01, 3.315706450192347e-02, 7.044396739771793e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.102951850085592e+03, 2.041180740034237e+03, 1.688093030195582e+03, 0.000000000000000e+00, -5.626463627405686e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.342715260676169e-07, -2.533017860080487e-05, 1.462532632968860e-05, -0.000000000000000e+00, 0.000000000000000e+00
81, 7.428637553163108e-01, 3.277480673926785e-02, 7.038863317164733e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.102318814751612e+03, 2.040927525900644e+03, 1.689210504165249e+03, 0.000000000000000e+00, -5.645456565534498e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.346057632159196e-07, -2.777903954446884e-05, 1.622552225148707e-05, -0.000000000000000e+00, 0.000000000000000e+00
82, 7.434886361195266e-01, 3.240771184231823e-02, 7.034317889785028e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.102941416024544e+03, 2.041176566409817e+03, 1.690508292315332e+03, 0.000000000000000e+00, -5.626776680193256e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.349937797589803e-07, -2.877298361596020e-05, 1.699113334686761e-05, -0.000000000000000e+00, 0.000000000000000e+00
83, 7.440799215131655e-01, 3.205663158237354e-02, 7.029025160748736e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.103021379431055e+03, 2.041208551772421e+03, 1.691807724853055e+03, 0.000000000000000e+00, -5.624377540759955e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.353821237355613e-07, -3.085987926876678e-05, 1.841316497943548e-05, -0.000000000000000e+00, 0.000000000000000e+00
84, 7.446372195439652e-01, 3.172238654008221e-02, 7.023043168660219e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.102414785216445e+03, 2.040965914086577e+03, 1.693047473966011e+03, 0.000000000000000e+00, -5.642577166861293e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.357524779406765e-07, -3.309941973023540e-05, 1.994301665084871e-05, -0.000000000000000e+00, 0.000000000000000e+00
85, 7.451601672193108e-01, 3.140576343180649e-02, 7.019408406118823e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.104127266441411e+03, 2.041650906576564e+03, 1.694492678911476e+03, 0.000000000000000e+00, -5.591197649468422e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.361840202736029e-07, -3.385651864378269e-05, 2.058671290771418e-05, -0.000000000000000e+00, 0.000000000000000e+00
86, 7.456484297866245e-01, 3.110751248365612e-02, 7.014171783566254e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.103441117591891e+03, 2.041376447036756e+03, 1.695529787897865e+03, 0.000000000000000e+00, -5.611784150642301e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.364935791663391e-07, -3.107940852123226e-05, 1.906022603661069e-05, -0.000000000000000e+00, 0.000000000000000e+00
87, 7.461016999863949e-01, 3.082834487027761e-02, 7.010317264341096e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.103637279734469e+03, 2.041454911893787e+03, 1.696527257168014e+03, 0.000000000000000e+00, -5.605898704384853e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.367912080070356e-07, -2.699028213180902e-05, 1.668429819784557e-05, -0.000000000000000e+00, 0.000000000000000e+00
88, 7.465196972892246e-01, 3.056893023570173e-02, 7.007025313863977e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.103869475865410e+03, 2.041547790346164e+03, 1.697401519590827e+03, 0.000000000000000e+00, -5.598932131569737e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.370519947161184e-07, -2.146893882119272e-05, 1.336869929287493e-05, -0.000000000000000e+00, 0.000000000000000e+00
89, 7.469021671278467e-01, 3.032989431354427e-02, 7.004415138367454e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.104133634504915e+03, 2.041653453801965e+03, 1.698121935839985e+03, 0.000000000000000e+00, -5.591006588670338e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.372668345802514e-07, -1.336063894930030e-05, 8.375580181557513e-06, -0.000000000000000e+00, 0.000000000000000e+00
90, 7.472488801354178e-01, 3.011181666362769e-02, 7.002279253398887e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.104391034341181e+03, 2.041756413736472e+03, 1.698725570928400e+03, 0.000000000000000e+00, -5.583283829920342e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.374468097812836e-07, -2.464935008774036e-06, 1.554645961705660e-06, -0.000000000000000e+00, 0.000000000000000e+00
91, 7.475596314015598e-01, 2.991522854164537e-02, 7.000187981600735e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.104402947093477e+03, 2.041761178837390e+03, 1.699237022565849e+03, 0.000000000000000e+00, -5.582926412008333e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.375992727316172e-07, 1.243879746859883e-05, -7.888062169618920e-06, -0.000000000000000e+00, 0.000000000000000e+00
92, 7.478342397575680e-01, 2.974061091783411e-02, 6.998111958597637e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.104418252654361e+03, 2.041767301061744e+03, 1.699746205940033e+03, 0.000000000000000e+00, -5.582467199772763e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.377510344321495e-07, 3.717670231615811e-05, -2.368942942890045e-05, -0.000000000000000e+00, 0.000000000000000e+00
93, 7.480725471019311e-01, 2.958839265976468e-02, 6.995550599679150e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.104377780463973e+03, 2.041751112185589e+03, 1.700355070989900e+03, 0.000000000000000e+00, -5.583681485558586e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.379324733359331e-07, 6.579703799382238e-05, -4.210234522880674e-05, -0.000000000000000e+00, 0.000000000000000e+00
94, 7.482744177768207e-01, 2.945894889331489e-02, 6.992799765588284e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.104790788196690e+03, 2.041916315278676e+03, 1.701161592275786e+03, 0.000000000000000e+00, -5.571290028252553e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.381727578237104e-07, 1.191972903063120e-04, -7.654301597729819e-05, -0.000000000000000e+00, 0.000000000000000e+00
95, 7.484397380055205e-01, 2.935259955467031e-02, 6.989588409213173e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.106385103326180e+03, 2.042554041330472e+03, 1.702474735050018e+03, 0.000000000000000e+00, -5.523455844302925e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.385638444544001e-07, 1.940852848759309e-04, -1.249950687649771e-04, -0.000000000000000e+00, 0.000000000000000e+00
96, 7.485684153998727e-01, 2.926960814482049e-02, 6.980609668094925e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.104035776108552e+03, 2.041614310443420e+03, 1.703880250677962e+03, 0.000000000000000e+00, -5.593942630890626e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.389822581393614e-07, 2.874699472650534e-04, -1.855558439310360e-04, -0.000000000000000e+00, 0.000000000000000e+00
97, 7.486603785457505e-01, 2.921018069650006e-02, 6.969848006243731e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.104071121544678e+03, 2.041628448617871e+03, 1.706522912304238e+03, 0.000000000000000e+00, -5.592882162942896e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.397684488926852e-07, 4.706177662075639e-04, -3.042653217558594e-04, -0.000000000000000e+00, 0.000000000000000e+00
98, 7.487155766733448e-01, 2.917446496188502e-02, 6.952566961842758e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.102684377624862e+03, 2.041073751049944e+03, 1.710299778866472e+03, 0.000000000000000e+00, -5.634488594773425e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.408909030610450e-07, 7.777034167784909e-04, -5.032914489143220e-04, -0.000000000000000e+00, 0.000000000000000e+00
99, 7.487339794176839e-01, 2.916254982761404e-02, 6.931638139151127e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.095672510091049e+03, 2.038269004036419e+03, 1.713106409380013e+03, 0.000000000000000e+00, -5.844865423819892e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.417241277938396e-07, -1.761612808997024e-05, -3.790663147175197e-05, -0.000000000000000e+00, 0.000000000000000e+00
100, 7.487130071074007e-01, 2.916893573385119e-02, 6.927851500877295e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.101042271307574e+03, 2.040416908523029e+03, 1.715849000939168e+03, 0.000000000000000e+00, -5.683756656145420e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.425376154669127e-07, 1.975119544489222e-03, -6.011973312973859e-04, -0.000000000000000e+00, 0.000000000000000e+00
101, 7.486501148308383e-01, 2.918807697403042e-02, 6.920194045444455e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.105570458953938e+03, 2.042228183581575e+03, 1.719272494543443e+03, 0.000000000000000e+00, -5.547897592383059e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.435520640297577e-07, 1.977541089471149e-03, -6.015111856402373e-04, -0.000000000000000e+00, 0.000000000000000e+00
102, 7.485453764868398e-01, 2.921992415268104e-02, 6.912722351380805e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.107586211443342e+03, 2.043034484577336e+03, 1.721810316782484e+03, 0.000000000000000e+00, -5.487419037302226e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.443033535414090e-07, 1.386374630163685e-03, -4.212005022661391e-04, -0.000000000000000e+00, 0.000000000000000e+00
103, 7.483989150274915e-01, 2.926439507812492e-02, 6.908465439288345e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.110696906916701e+03, 2.044278762766680e+03, 1.723920563082346e+03, 0.000000000000000e+00, -5.394088944191008e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.449276008689775e-07, 1.272189460392663e-03, -3.858731047429155e-04, -0.000000000000000e+00, 0.000000000000000e+00
104, 7.482109021417281e-01, 2.932137496486217e-02, 6.897990487771590e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.106717711979177e+03, 2.042687084791670e+03, 1.725194139713646e+03, 0.000000000000000e+00, -5.513476597919089e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.453041434133189e-07, 1.108363818349344e-03, -3.354688339703854e-04, -0.000000000000000e+00, 0.000000000000000e+00
105, 7.479815578174929e-01, 2.939071671933103e-02, 6.888882074515367e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.102448252375867e+03, 2.040979300950346e+03, 1.726030923072195e+03, 0.000000000000000e+00, -5.641573052787181e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.455514614747553e-07, 1.017381960188832e-03, -3.071295173153987e-04, -0.000000000000000e+00, 0.000000000000000e+00
106, 7.477111497874328e-01, 2.947224131138504e-02, 6.891480103498219e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.107885708194654e+03, 2.043154283277861e+03, 1.727218886397379e+03, 0.000000000000000e+00, -5.478433246206357e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.459024603165013e-07, 9.586223124998040e-04, -2.884966306853364e-04, -0.000000000000000e+00, 0.000000000000000e+00
107, 7.473999928643513e-01, 2.956573823439308e-02, 6.892703049779594e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.110664260800684e+03, 2.044265704320273e+03, 1.727851826441971e+03, 0.000000000000000e+00, -5.395068424527024e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.460894162470508e-07, 8.849842116842761e-04, -2.653807671768388e-04, -0.000000000000000e+00, 0.000000000000000e+00
108, 7.470484481737470e-01, 2.967096605734927e-02, 6.896102535000710e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.114800255291064e+03, 2.045920102116425e+03, 1.728397707807096e+03, 0.000000000000000e+00, -5.270976319015359e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.462506267842301e-07, 8.741789296987529e-04, -2.610697866939412e-04, -0.000000000000000e+00, 0.000000000000000e+00
109, 7.466569222917246e-01, 2.978765307276721e-02, 6.894185218995316e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.113778212963484e+03, 2.045511285185393e+03, 1.728532920540912e+03, 0.000000000000000e+00, -5.301640621070518e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.462905536907667e-07, 8.434408690657426e-04, -2.507328177242366e-04, -0.000000000000000e+00, 0.000000000000000e+00
110, 7.462258662973370e-01, 2.991549804441036e-02, 6.900600092592519e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.118985280677478e+03, 2.047594112270991e+03, 1.728684487342474e+03, 0.000000000000000e+00, -5.145413141156256e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.463353077397308e-07, 8.143875827497092e-04, -2.408583814882151e-04, -0.000000000000000e+00, 0.000000000000000e+00
111, 7.457557747490138e-01, 3.005417105906386e-02, 6.901128173048365e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.119654393177856e+03, 2.047861757271142e+03, 1.728778149284006e+03, 0.000000000000000e+00, -5.125337781000615e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.463629627900684e-07, 7.960238189096344e-04, -2.340993429368114e-04, -0.000000000000000e+00, 0.000000000000000e+00
112, 7.452471845951144e-01, 3.020331448657212e-02, 6.911526958752070e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.128981522526722e+03, 2.051592609010688e+03, 1.729321901813716e+03, 0.000000000000000e+00, -4.845496228510023e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.465234973488899e-07, 7.725207605400167e-04, -2.257836950168491e-04, -0.000000000000000e+00, 0.000000000000000e+00
